"date_from","date_to","t","price","step_backward","nbre_generation","t_until_critical_point","days_before_critical_time","m","omega","tc","A","B","C1","C2"
"2003-03-12","2010-10-29","2010.828","1183.26","-2","100","0.856719638882396","312","0.194591254935612","5.00000006650412","2011.68471963888","6.40673937227615","0.51264634589779","0.0842766849364155","0.128358486353137"
"2003-03-12","2010-10-28","2010.825","1183.78","-3","100","0.854210291125355","311","0.192268240272886","5.00000000505218","2011.67921029113","6.39723843346852","0.521792030917444","0.0856083499951638","0.128278053558457"
"2003-03-12","2010-10-27","2010.822","1182.45","-4","100","0.851672285784616","310","0.189865889911258","5.00000004243843","2011.67367228578","6.38722401044919","0.531445693227372","0.0869619273196199","0.128199182427988"
"2003-03-12","2010-10-26","2010.819","1185.64","-5","100","0.849154989152339","309","0.187396050981398","5.00000000327809","2011.66815498915","6.37671968888479","0.541585531409424","0.0883269389286079","0.128124339660723"
"2003-03-12","2010-10-25","2010.817","1185.62","-6","100","0.845532061334552","308","0.184787259701454","5.00000001813761","2011.66253206133","6.36540325372043","0.552528004719565","0.0897370369529613","0.128053520810775"
"2003-03-12","2010-10-22","2010.808","1183.08","-9","100","0.848869085190699","309","0.182038617774231","5.00000017497068","2011.65686908519","6.35322150079583","0.564325747819125","0.0911813662906043","0.127993764676268"
"2003-03-12","2010-10-21","2010.806","1180.26","-10","100","0.845421017426133","308","0.17948716976146","4.99999999967745","2011.65142101743","6.341510629031","0.575672447532504","0.0925633744139431","0.127904755465235"
"2003-03-12","2010-10-20","2010.803","1178.17","-11","100","0.843001524630608","307","0.176829997288675","4.99999999309511","2011.64600152463","6.329044652361","0.587767989249422","0.093961596624595","0.127828114746996"
"2003-03-12","2010-10-19","2010.8","1165.9","-12","100","0.840626409239121","306","0.174118068390214","4.99999999112214","2011.64062640924","6.31597865626777","0.600459779654453","0.0953663441360944","0.127755563254481"
"2003-03-12","2010-10-18","2010.797","1184.71","-13","100","0.838567022349935","306","0.171489683010857","4.999999998684","2011.63556702235","6.30294016085424","0.61313222282638","0.0967062291106522","0.127692863189402"
"2003-03-12","2010-10-15","2010.789","1176.19","-16","100","0.841009823463082","306","0.168521049872833","5.00000006196346","2011.63000982346","6.28783092663312","0.627845064430242","0.0981975277698913","0.127625028090866"
"2003-03-12","2010-10-14","2010.786","1173.81","-17","100","0.83874924324482","306","0.165748554924111","5.00000001776277","2011.62474924324","6.27321606705422","0.64208933343538","0.0996089392380675","0.127539566374967"
